Perth Metropolitan Area,Location,Main risk,Supports,Description,Longitude,Latitude
"Stirling","Cape St & Flinders St, Yokine","Other",5,"Visibility for vehicles turning onto Flinders from Cape is very poor and it can be very congested, especially as peak hour, with cars waiting at/slowing down for the traffic lights which are a short distance away on Flinders/Blythe. Also, vehicles turning right from Flinders onto Cape have to cross two lanes and during peak hour it can be really difficult to see if cars are approaching in the far lane. I have seen lots of near misses and dangerous driver behaviour at this intersection.",115.8492207527,-31.9023536253
"Stirling","75 & Frobisher St, Osborne Park","Little chance to turn/cross traffic",0,"Travelling from the  south on Frobisher to turn right onto Scarborough Beach Road is so dangerous. It is impossible to see if it is clear to turn right unless you get into the middle of the intersection.  I drive past this intersection everyday and I see so many near misses & have come across too many accidents being cleared by tow trucks.  There needs to be an arrow for turning right.  There are 3 others arrows at these lights so why not this side too.",115.8046102524,-31.9106417552
"Stirling","Powis St, Wembley","Narrow road, lanes or bridges",1,"Travelling south 2 lanes merge into one lane  and  drivers   don't give  way to car in front of que.",115.8225488663,-31.921415208
"Stirling","61 & Green St, Joondanna","Little chance to turn/cross traffic",3,"There is alot of traffic at peak times from Osborne Park towards Walcott street. Intersection needs arrow for right turn onto London St or no right turn at peak times. Cars turning right hold up alot of traffic.",115.844296217,-31.9141116186
"Stirling","147 Brighton Rd, Scarborough","Confusing layout",3,"Cars are banked up, it is very difficult to turn right, people get frustrated and do risky things. Also, very difficult to cross as a pedestrain. ",115.7716405392,-31.8981364112
"Stirling","17 Cromer Way, North Beach","Poor or confusing signage",0,"I have seen two accidents at this corner .Cars heading west on north beach road  are unaware there is a corner at cromer way .The corner is unsighted on a bit of a crest. If a turning car doesn't give enough notice that it is turning left ,following cars hit them from behind.Also i have seen cars swerve to the right to avoid hitting the turning car in front ,putting themselves in danger of hitting oncoming traffic      ",115.7649618387,-31.859530364
"Stirling","64 & Ellen Stirling Blvd, Innaloo","Other",1,"There is a long line of traffic that turns left onto Scarb Bch Rd via a cutaway. Some vehicles continue in this lane to turn right onto Scarb Bch Rd then left into Liege st. Sometimes the cars in the right lane want to turn left at Liege st too so need to merge quickly.",115.8002865314,-31.9030549575
"Stirling","3 & 77, Hamersley","Poor road markings or no edge-lines",0,"",115.8020782471,-31.8575119275
"Stirling","76 & Muir St, Innaloo","Little chance to turn/cross traffic",4,"Cars dangerously pulling out infront of traffic. When turning left on to Karrinyup road view obstructed by vehicles turning right. Car dangerously queuing in the middle of the road.",115.7937526703,-31.8824681787
"Stirling","Odin Rd, Innaloo","Confusing layout",0,"",115.7958877087,-31.9009281739
"Stirling","76 & Light St, Dianella","Confusing layout",0,"Cars travelling West doing U-turns to travell East along Morley drive. Cars on light Street turning left onto Morley Drive with a giveway sign. There is confusion about who has right away.",115.8809486032,-31.8904187735
"Stirling","5-7 Parkland Rd, Osborne Park","Poor or no provision for cyclists",1,"Two major intersections with trucks and Utes turning. Hundreds of workers in the new office blocks. Parents dropping off schoolkids (probably the most dangerous of all!). A dangerous piece of road. The main thing that needs doing is to make the Montessori school carpark exit LEFT TURN ONLY. Speed limit should be 40km/h at ALL times on this road.",115.8157896996,-31.9163610402
"Stirling","297-305 Wanneroo Rd, Balcatta","Hazardous roadside objects or trees",0,"Sharp pointed bush on the foot path walk way risky for eyes and kids.",115.8341574669,-31.8803636956
"Stirling","31 Brighton Rd, Scarborough","Little chance to turn/cross traffic",0,"I have seen on many occasions drivers not allowing pedestrians to cross fully on the flashing orange signal for them to walk which is intimidating and dangerous for pedestrians crossing the road. They should have a specific walking time for pedestrians and a specific turning arrow for cars. Because this is becoming increasingly busy drivers are rushing to make the lights which makes it scary for people to cross safety.",115.7599675655,-31.8981637372
"Stirling","71 & Beach Rd, Waterman","Little chance to turn/cross traffic",2,"Opportunities to turn right out of Beach Rd into Marmion Ave are limited and risky during morning and afternoon peak hours. High amount of traffic turns right into Beach Rd from Marmion Ave also markedly decreasing opportunities for right turns into Marmion",115.7624351978,-31.8473689571
"Stirling","3, Balcatta","Other",0,"The speed limit here is too low.  The road is of freeway standard with a 70 kph limit and is fed by one road with a 90 kph limit and another with a 100 kph limit.  This results in tailgating and frustrations from drivers driving to the conditions conflicting with drivers driving to the limit.  Regular police presence in the form of speed traps then causes sudden braking creating further risks.",115.8067131042,-31.8562725947
"Stirling","Beaufort St & Second Ave, Mount Lawley","Area requires lights/roundabout",2,"This is a high traffic area, many cars attempt to cross traffic to enter/exit road to IGA carpark. When entering the road from the western side turning south (left), there is poor traffic visibility. There are regular T-Bone crashes here from crossing the intersection. A roundabout would create flowing traffic from all directions and decrease the risk of incidents.",115.8780705929,-31.9280034222
"Stirling","64 & Ellen Stirling Blvd, Innaloo","Poorly timed traffic light system",8,"cars clog up intersection trying to make turn to beat light timing change",115.80057621,-31.894315248
"Stirling","Brighton Rd & West Coast Hwy, Scarborough","Unsafe or poor pedestrian crossing",5,"Too many vehicles running the red light, even after the pedestrian walk signal turns green.  Too many vehicles doing U-turns, especially after lights turn red and pedestrians start crossing. Vehicles turning at the intersection whilst pedestrians still crossing and the amber light still flashing.",115.7583045959,-31.898273041
"Stirling","Flinders St & Swanston St, Yokine","Little chance to turn/cross traffic",0,"Right Turn from Swanston St onto Flinders st - you have to wait awhile, as there is always traffic coming from both directions. its hard to pick your gap to cross through to turn as on your drivers side, there is a little dip and on the passengers side there is a bend. I've had so many near misses at this intersection. and also you have traffic coming from behind you to turn left and they cant see either and they 'wing it'.",115.8493709564,-31.9081257947
"Stirling","Beaufort St & Fifth Ave, Mount Lawley","Little chance to turn/cross traffic",0,"",115.8809942007,-31.925494766
"Stirling","24-24 Poincaire St, Balcatta","Vehicles travel over the speed limit",0,"The speed humps on this street do not work. Better and more esthetic pleasing calming methods are needed to break up this very long street. Make it more community centric.",115.8121204376,-31.8765190179
"Stirling","2-8 Sylvia St, Balcatta","Little chance to turn/cross traffic",0,"This intersection is very scary. Coming across from one side can be difficult as there is a bus stop close to the corner and a light pole, if anyone is speeding down Main St, you often experience a near miss. From the opposite direction, when vehicles park on the verge the view is blocked somewhat. ",115.8289234418,-31.8813256735
"Stirling","76, Stirling","Vegetation/objects block visibility",2,"Difficult to see oncoming traffic due to the bridge railing in line of sight.",115.8014667034,-31.8823634112
"Stirling","71 & North Beach Rd, Carine","Other",1,"Right turning lane from Marmion Avenue into Reid Hwy is far too short which causes excess traffic to stand in the right lane of Marmion Avenue.  Cars heading north to this intersection come over the crest to find the right lane blocked by right turning cars and heavy vehicles.",115.769033432,-31.8582136012
"Stirling","Clifton Cres & Queens Cres, Mount Lawley","Other",2,"I have had so many near miss accidents from people not giving way.",115.8707776666,-31.9300294195
"Stirling","75 & Harborne St, Osborne Park","Little chance to turn/cross traffic",3,"Cars turning into oncoming traffic.",115.8192737624,-31.9144213578
"Stirling","Robinson St & Wood St, Inglewood","Confusing layout",0,"Vehicles turning right into Wood St from Robinson St have no idea whether a vehiclle coming up on the left on Wood St is going to go straight ahead and continue along Wood St  as Wood St curves here and has a bit of a dog leg, or whether they are going to  continue straight in front of the vehicle in Robinson St, as it appears that Wood St and Robinson St blend into each other on this curve.  Very confusing and you have to take your life in your hands to make the crossing.",115.8873081207,-31.9150496432
"Stirling","71 & Almadine Dr, Waterman","Inadequate rest or stopping areas",0,"There is inadequate stopping space in the center of the road (for crossing). In order to fit, you need to be on a severe angle which makes it very hard to view oncoming traffic. If there is a car waiting to cross the other way, it blocks the view making it virtually impossible to view oncoming traffic. Given that this is a busy road (80km/h, two lanes each way), this crossing is inadequate (and extremely smaller than other crossing on the same road).",115.7676172256,-31.8540854962
"Stirling","32 University Av, Churchlands","Unsafe or poor pedestrian crossing",1,"Many parents with crossing the street with they young children, cars form one direction can not be seen untill is rather close to the crossing paths and cars are driving way to fast. ",115.7911321521,-31.9252010985
"Stirling","122-154 Duffy Rd, Carine","Other",0,"Duffy Road is being used as a rat between Reid Highway and Beach Road,it is a local road being used in a manner that is in my view and others that live on it is dangerous. There is a constant problem with speeding vehicles and it is only a matter of time before we have a serious accident. The issue was raised during the Reid Highway upgrade but nothing has been done, Okely is ear marked for an upgrade to try and ease the problem, why do we have to wait until there is a tragedy before we act. ",115.7951259613,-31.8492645835
"Stirling","60 & Amberley Way, Balcatta","Area requires lights/roundabout",6,"Hi volume of traffic especialy early mornings and afternoons Very risky to cross over Wanneroo rdor turn onto Wanneroo rd",115.8289915323,-31.8661594551
"Stirling","55 & Grand Prom, Dianella","Other",0,"People constantly run red lights, especially when they are turning across Morley drive onto grand prom and Dianella drive. Buses are especially culpable ",115.863559423,-31.8900921501
"Stirling","117-137 Hale Rd, Wembley Downs","Speed limit too high",0,"People driving way to fast in the school zone",115.7765007019,-31.9135196564
"Stirling","Nollamara Ave & Wanneroo Rd, Nollamara","Poorly timed traffic light system",1,"inordinate delays in traffic light changes turning rioghtfrom Waneroo Rioad into Nollamara Ave despite long breaks in traffic flows causing resultant long lines iof traffic moving east along Nollamara Ave as an access road to Mirrabooka and beyond",115.83578825,-31.883679829
"Stirling","315-319 Main St, Balcatta","Poor road markings or no edge-lines",0,"",115.8282995224,-31.886795428
"Stirling","Mirrabooka Ave & Yirrigan Dr, Dianella","Poorly timed traffic light system",3,"crashes and near misses as vehicles turning right on green light interact with cars travelling through intersection in opposite direction. The turn arrows go green to red and then turn off for a period before cross traffic get the green lights. This causes cars travelling downhill northwards down Mirrabooka Ave interacting with cars turning right onto Ravenswood  Drive.",115.8550572395,-31.8707334778
"Stirling","60 & Roberts St, Joondanna","Little chance to turn/cross traffic",3,"During peak times it's very hard to get across Wanneroo rd when connecting from Roberts St. It's hard to see what's coming from both ways and I've seen many close calls that could've ended up in a crash",115.8446288109,-31.907854841
"Stirling","Huntriss Rd & Karrinyup Rd, Gwelup","Little chance to turn/cross traffic",1,"Turning traffic on Huntress Rd into Karrinyup Rd (both north and south )is dangerous and virtually impossible to do so on the turn of lights. Also right at agedcare and church  premises so VERY busy indeed both day and night.",115.7869720459,-31.8825137298
"Stirling","2, Osborne Park","Other",0,"Hutton street off ramp, left hand lane terminates into the off ramp yet there is plenty of road that is painted out where the lane could continue on. Their are always drivers in the left hand lane who do not realise that the lane exits the freeway so they try to change lanes at the last minute which is difficult given our freeways do not have enough lanes. ",115.8222162724,-31.9097810995
"Stirling","71 & Beach Rd, Carine","Lacks median strip/traffic separation",0,"Right hand turn from Beach Road stop sign into Marmion Avenue is dangerous due to 80KMH speed limit and lack of central median stopping area.",115.7626765966,-31.8473644002
"Stirling","76, Dianella","Other",0,"Tree roots have raised the surface of the road to a point where some of them are dangerous particularly for motorcyclists. As a regular motorcyclists I am aware of it but anyone not aware may be in for a shock and overcompensate.",115.8749699593,-31.8905850203
"Stirling","53 & Fourth Ave, Mount Lawley","Little chance to turn/cross traffic",0,"Lots of risky behaviour, cars having to be very quick to get in and out of this intersection ",115.8801627159,-31.9263051924
"Stirling","French St & Riley St, Tuart Hill","Poor or confusing signage",0,"Seen a number of accidents and near misses here. There are 3 consecutive stop signs (French & Lawley, French & Riley, French & Cape). For French & Riley, trees hide the stop sign and drivers go straight through. School drivers are also using Riley Street to get to Tuart Hill Primary as an alternative route to Cape Street and often over speed limit. Dangerous intersection, which should be a roundabout. Otherwise only a matter of time before something more serious occurs.",115.8369657397,-31.9013448816
"Stirling","Clifton Cres & Walcott St, Mount Lawley","Little chance to turn/cross traffic",1,"Near misses occur here each day as vehicles try to turn right onto Walcott St",115.868833065,-31.9316183165
"Stirling","76 & Constance St, Yokine","Little chance to turn/cross traffic",1,"Drivers pulling out from stop sign in Constance street to go straight across our turn right onto Morley drive and blocking traffic travelling along or turning from Morley drive. I believe this intersection should be blocked to stop this practice. This is also used as a short cut to avoid having to go through the lights at Morley drive and Wanneroo road",115.8404767513,-31.8891366128
"Stirling","2, Gwelup","Other",0,"bottle neck - needs an exster lane on the fwy all the way from perth",115.8012628555,-31.8658952118
"Stirling","Grand Prom & Woodrow Ave, Dianella","Poorly timed traffic light system",0,"Undulating surface when turning onto Grand Prom east from Woodrow Ave.",115.8760643005,-31.9008006564
"Stirling","3 & 77, Balcatta","Poorly timed traffic light system",5,"Multiple accidents and excessive traffic congestion.",115.8127632734,-31.8571299539
"Stirling","Coronation St & Huntriss Rd, Woodlands","Area requires lights/roundabout",0,"",115.7873824239,-31.9052636636
"Stirling","Beach Rd & Sycamore Dr, Carine","Little chance to turn/cross traffic",0,"",115.7892465591,-31.8458105043
"Stirling","University Ave & Whitewood Ln, Churchlands","Vegetation/objects block visibility",0,"Try to turn onto University Ave from Whitewood Lane there is too much verge vegetation obstructing the view. Also University Ave is treated sometime like a speedway.",115.7901236415,-31.9251396331
"Stirling","Karrinyup Rd./Huntress Str. Lights","Poorly timed traffic light system",1,"Intersection of Karrinyup Rd. & Huntress Str. Lights for Huntress Str.to go, should be alternative, NOT at the same time, i.e.: South direction first and then Norht direction to go seperately, to avoid crossing on-comming trafic.",115.78716516469939,-31.882404407156052
"Stirling","Beaufort St, Inglewood","Poor or no provision for cyclists",0,"The bicycle/motorcycle/taxi/bus lane is an *excellent* idea but the cars routinely ignore the restrictions and policing of the bus lane in peak periods is non-existent.",115.8852857351,-31.9219410987
"Stirling","Oswald St, Innaloo","Little chance to turn/cross traffic",1,"When you need to turn out of the Innaloo shopping centre there is another outlet from the shopping centre on the other side which is very close. there have been times when very busy that both cars pull out and i see a potential accident occurring.",115.8015149832,-31.9004272113
"Stirling","Central Ave & Clifton Cres, Inglewood","Area requires lights/roundabout",1,"Crashes",115.8788761761,-31.9222622533
"Stirling","60, Hamersley","Confusing layout",0,"Every single day cars fail to merge correctly here as the layout  of the merging lane was changed Tow trucks literally wait here for accidents to happen",115.8258211613,-31.8584026877
"Stirling","Hasler Rd & Jon Sanders Dr, Herdsman","Area requires lights/roundabout",11,"So many offices in and around Hasler rd and Walters drive, It�۪s so congested from 4.15 with cars trying to exit the area and get onto Jon Sanders drive. Cannot believe that there isn�۪t any traffic lights or a roundabout. Accident waiting to happen! ",115.808070302,-31.9110288199
"Stirling","152-152 Balga Ave, Balga","Poor road surface quality",0,"Old roads and potholes that haven't been fixed in years.",115.8516669273,-31.8599723182
"Stirling","152-160 Ravenswood Dr, Westminster","Narrow road, lanes or bridges",0,"Ravenswood Drive has islands along its middle and buses go down the street. In a number of instance the Bus Stop and Island are alongside. Buses therefore impact on traffic flow increasing the risk. To address the issue why not have the Bus Stops in a open section?",115.8485984802,-31.8708519255
"Stirling","Charles St & Wiluna St, Joondanna","Confusing layout",2,"excessive congestion & inadequate merging lanes on Wiluna Street!",115.8468255401,-31.912440454
"Stirling","Glenelg Ave & Hale Rd, Wembley Downs","Area requires lights/roundabout",0,"Crossing Hale Road on Glenelg Avenue is a high risk.  The intersection is busy, and sits on top of the crest of the road from one direction, and around the bend from the other.  It is a last minute dash from the median strip to beat oncoming traffic which appears at the last minute, usually travelling at speed.  I feel a roundabout would make this intersection a lot safer for oncoming traffic from all directions. ",115.7780832052,-31.9133602813
"Stirling","Field St & Walcott St, Mount Lawley","Vehicles travel over the speed limit",0,"Walcott street now has car parking and 2 lanes of cars speed from Beaufort Street lights , then come to sudden stop as cars are parked.  Alfresco dining outside eg Crust Pizza and Lets Get Chunky have many people eating outside.  If a vehicle turn right at Field Street , the cars build up and it regularly looks very dangerous for pedestrians.   ",115.871257782,-31.9335167619
"Stirling","55 & 76, Dianella","Vehicles travel over the speed limit",0,"For a built up area it�۪s very hard for pedestrians to cross. Cars going too fast, intersection needs speed camera. People getting hit by cars.",115.8638870716,-31.8899564689
"Stirling","Ellerby St & Jon Sanders Dr, Glendalough","Little chance to turn/cross traffic",0,"",115.8176796275,-31.9227730286
"Stirling","Beaufort St & Ninth Ave, Inglewood","Little chance to turn/cross traffic",1,"",115.8854788542,-31.9217658021
"Stirling","71 & Pearl Pde, Scarborough","Little chance to turn/cross traffic",0,"Cars turning right out of Pearl Pde onto West Coast Hwy have two choices: (a) wait for road to be empty in both directions, and turn right in one go, or (b) wait for southbound lanes to be empty, go to median strip, then wait there until joining northbound lanes when they're free.  Picking (a) causes no problems.  But people are impatient and pick (b).  Problem is the median strip isn't wide enough to do that safely and cars frequently sit there with rear ends sticking out into southbound lanes.",115.7575052977,-31.8888792676
"Stirling","71 & Beach Rd, Waterman","Little chance to turn/cross traffic",3,"Accident",115.7625585794,-31.8474008549
"Stirling","3, Carine","Other",0,"The 70 kph speed limit  on Reid Hwy Erindale-Marmion adds to signification congestion at Erindale/Reid and Balcatta /Reid intersections. Seems to frustrate drivers & appears to generate  more frequent lane changes on approaches. Increasing the speed limit to 80kph Erindale-Marmion with existing 70kph or even 60kph  only through Balcatta/Reid and Mitchel Fwy Reid Off ramp controlled intersections should significantly improve traffic flow. Similar roads general limits Marmion  80kph, Tonkin 100kph",115.7946968079,-31.857001616
"Stirling","Ellen Stirling Blvd, Innaloo","Little chance to turn/cross traffic",0,"Despite the yellow markings in the intersection through traffic still blocks the way.  One day in a bus, we waited for 13 changes of lights in the afternoon, to turn right into Scarborough Beach Road.",115.8002838492,-31.9030526805
"Stirling","Capel Ln & Weaponess Rd, Scarborough","Other",0,"Another City of Stirling poorly designed rotary, which because of the home owner's privacy wall on the south east corner of the Ewen St Weaponess Rd rotary, it is difficult to see vehicles coming down the hill, heading west, often at speed, when driving north along Weaponess Rd. The rotary is treated by many drivers as a chicane.",115.7718658447,-31.9000036681
"Stirling","31 Weaponess Rd, Scarborough","Other",0,"Yet another poorly designed City of Stirling rotary at the Weaponess Rd Stewart St intersection. the geometry of the odd shaped rotary makes it difficult to see vehicles heading west along Stewart St into the rotary when driving north on Weaponess Rd and often the vehicles as they are heading down a slight hill are speeding making it even more difficult to safely enter the rotary from Weaponess Rd heading north.",115.7717370987,-31.9012424127
"Stirling","250 Weaponess Rd, Wembley Downs","Other",0,"A poorly designed rotary that because of the hill on the western side, home owner's wall and trees make this hazardous for vehicles travelling south on Weaponess Rd and entering the rotary. Vehicles  often drive quickly through the rotary from the western entry along Empire Av as it is almost straight through, a poor design geometry, making them difficult to see for vehicles entering the rotary from the north on Weaponess Rd",115.7741832733,-31.92173393
"Stirling","Weaponess Rd, Wembley Downs","Poor or no provision for cyclists",0,"City of Stirling has placed trees in a series of median dividers along the length of Weaponess Rd without widening the road. this makes it extremely difficult to safely and legally pass bicycle riders along a significant length of Weaponess Rd, mainly during the morning and evening peak times and most of the daytime on weekends. Dedicated bicycle lanes need to be provided or, as much as the trees greatly improve the visual aspect of Weaponess Rd, remove them.",115.7738721371,-31.9194482135
"Stirling","24-46 Telford Cres, Stirling","Little chance to turn/cross traffic",0,"built up area but no 50km/h signage. Speeding traffic is a danger to residents and road users.",115.810854435,-31.8940100946
"Stirling","Liege St, Woodlands","Lacks median strip/traffic separation",1,"When turning from Liege street to Scarborough beach road, the 3 lanes should be ""turn left"", ""Go straight"" or ""turn right"" as they use to be. Since changing this layout it has caused congestion and banked up traffic. Also, When travelling south along Liege st, there should be a slip lane to turn left into the retirement villiage to allow for traffic to slow down, and the same should be for cinema entrance on the right. ",115.7983607054,-31.9045896723
"Stirling","27 Northgate St, Karrinyup","Narrow road, lanes or bridges",0,"Heavy traffic overtaking cyclists on major but narrow road with no shoulder or bike lane",115.7811355591,-31.8787602476
"Stirling","3 & Mirrabooka Ave, Mirrabooka","Tight curves or blind crests",0,"Multiple deaths at this intersection.",115.8550679684,-31.8651115893
"Stirling","Mitchell Fwy, Osborne Park","Little chance to turn/cross traffic",0,"People unaware of merging traffic needing to change lanes from right lane to left lane to turn left into Cape St. People not stopping at stop sign at end of Cape St.",115.7996749878,-31.906160793
"Stirling","3, Dianella","Other",0,"Idiot drivers have no idea how to merge.",115.8703297377,-31.8669202894
"Stirling","3, Westminster","Other",0,"Idiot drivers have no idea how to merge.",115.849301219,-31.8652346002
"Stirling","Central Ave & Railway Pde, Mount Lawley","Little chance to turn/cross traffic",0,"Especially at peak hour, there is constant traffic coming both ways along Whatley Crescent, providing little opportunity for cars turning particularly right from Central Ave, resulting in dangerous moves into oncoming traffic. A roundabout would highly improve this area, as well as decreasing speed limit along Whatley Cr.",115.8883219957,-31.9304437191
"Stirling","Grand Prom & St Brigids Ter, Doubleview","Tight curves or blind crests",0,"We have lived across the road for just over a year and already I have seen / picked up pieces from more than a handful of crashes.  You have a reasonably busy road running east-west, meaning drivers are impacted by sunrise/set at main times of use, with a crest at top of the hill leading to a funny-angled bend with poor visibility, and making it all worse - at a location where there is an adjoining primary - and soon to be a second school on the site! MASSIVE safety issue for young children !!",115.7764685154,-31.8972984104
"Stirling","60 & Reid Hwy, Hamersley","Confusing layout",0,"On the Bridge over Reid Hwy travelling North along Wanneroo Rd, there are three Lanes merging into two after leaving the stop lights. The signage says for the right lane to merge with the middle lane when in fact it should read, Centre lane merge right into outside lane,because the centre Lane becomes non existant. Thank you . Murray A Evensen ",115.8258104324,-31.8587512437
