Perth Metropolitan Area,Location,Main risk,Supports,Description,Longitude,Latitude
"Vincent","Vincent St, North Perth","Unsafe or poor pedestrian crossing",2,"It would be better to have a propper crosswalk where cars have to stop for the pedestrian.  It is often a long time when it is safe to cross both sides.  We have to walk to the middle of the road and wait for the next break in traffic in order to cross the other side of the road.  Many people use Beatty Park Aquatic Centre and quite often walk there.",115.8489847183,-31.9363757377
"Vincent","Bourke St & Charles St, North Perth","Little chance to turn/cross traffic",4,"Cars turning into View Street often straddle across lanes",115.8525171876,-31.9319734243
"Vincent","51 & 72, Perth","Speed limit too high",1,"Many crashes with vehicles turning right",115.8725291491,-31.9450886917
"Vincent","Banksia St & Green St, Joondanna","Little chance to turn/cross traffic",0,"It's very difficult to turn from Banksia St to Green St and then turn left to Flinders St.",115.8395916224,-31.9141662611
"Vincent","east parade","Unsafe or poor pedestrian crossing",1,"It is almost impossible to cross this road in rush hour. there is no break in the traffic and the only opportunity to cross is when the right hand lane is backed up and stationnary which means you only have to play chicken with 1 lane!",115.8775877953,-31.9445196891
"Vincent","Vincent St & William St, Mount Lawley","Little chance to turn/cross traffic",2,"I worked on the corner of Vincent and William Street and there is so many accidents here people can�۪t turn as no arrows on lights",115.8663788438,-31.9365373491
"Vincent","Beaufort St & Vincent St, Mount Lawley","Area requires lights/roundabout",0,"Simply too much traffic entering/leaving Vincent Street and the nearby shops to be handled by the current road layout.",115.8708071709,-31.9365828734
"Vincent","Oxford St, Leederville","Unsafe or poor pedestrian crossing",0,"High volume of train station foot traffic vs road layout and pedestrian facilities",115.8411687613,-31.9387634606
"Vincent","Oxford St & Vincent St, Leederville","Poor or confusing signage",3,"There are several no right hand turn signs at this intersection.  These are necessary to ensure traffic flow, but are frequently ignored.  Worst offenders are taxi drivers who completely ignore the signs, which inflames other road users.  I think a fixed camera would effectively record infringementsand eventually get the message across!  ",115.8412384987,-31.9364485767
"Vincent","8, East Perth","Other",0,"Dangerous location for merging traffic as on-ramp joins road, as cars on road (from tunnel) seeking to change lane to the left (to take upcoming exit ramp), and those from on-ramp are often seeking to change lane to the right - I'm continually amazed they aren't more accidents here",115.8796799183,-31.947608193
"Vincent","56 & Mabel St, North Perth","Other",4,"Immediately after passing through Fitzgerald st Walcott St intersection, two lanes merge into one on a down hill curve.",115.8594560623,-31.9241926053
"Vincent","56 & Walcott St, Menora","Confusing layout",1,"Very poor road design adding to unecessary congestion",115.8595848083,-31.9240286957
"Vincent","Charles St & Scarborough Beach Rd, North Perth","Other",2,"needs a right turning arrow when turning from Angove onto Charles",115.8525037766,-31.9273250446
"Vincent","75 & Charles St, Joondanna","Confusing layout",1,"I have seen many vehicles go straight from the left lane traveling east along green/Walcott, causing near accidents with vehicles turning left from wanneroo rd onto walcott, or preventing vehicles needing to turn into driveways on the left or taking the first lane from moving to the left lane once through the intersection. ",115.8473968506,-31.913774656
"Vincent","61, West Perth","Poorly timed traffic light system",0,"Trying to turn right from Loftus street onto the Graham Farmer Freeway on ramp sees us have to wait when the on coming traffic is non-existent and then when the traffic from the opposite direction is arriving they then have to stop to let us go. Very poor timing of traffic lights system here!",115.8442854881,-31.9410623535
"Vincent","2, West Leederville","Little chance to turn/cross traffic",0,"Fast moving traffic on the Mitchell Highway moving south makes it extremely difficult to merge and cross to the right-hand side of the Mitchell Highway to veer south towards South Perth.",115.8382480072,-31.9357168338
"Vincent","51 & 72, Perth","Other",0,"Many observations of near misses with Vehicles turning right from Summers to Lord St northbound as soon as the lights go green. But they don't have priority.",115.8725105936,-31.9451017952
"Vincent","2, Leederville","Poor or confusing signage",1,"Drivers are often not in the correct lane, and because of 'late' signage , they try to change lane at the last minute , which is too late and dangerous. the signs need to start being installed immediately after Powis Street, then installed at least twice more before the Freeway splits into 3. Visitors probably would not be able to find FWY on their GPS/map.",115.8438938856,-31.9411670542
"Vincent","66 & Gardiner St, East Perth","Vehicles travel over the speed limit",0,"Cars are traveling a speed into the city and are beginning to jostle for positions for when the road divides into the lanes to go through the tunnel etc. At the same time traffic is speeding towards the lights at the Mt Lawley subway and right hand turn into Gardiner Rd is immediately after a slight bend that restricts drivers views. Anyone turning right is vulnerable to a rear end accident as they wait to get across with traffic speeding up behind. It is inevitable that a major accident will oc",115.8782958984,-31.9394167162
"Vincent","8, East Perth","Speed limit too high",2,"Exiting onto Lord Street slip road requires crossing two on lanes of traffic merging from left with everyone doing same speed its difficult to exit",115.8735537529,-31.9480838634
"Vincent","154-168 Chelmsford Rd, North Perth","Little chance to turn/cross traffic",0,"Frequent heavy traffic and often speeding vehicles makes this a dangerous, difficult section to cross. Many school children walking and riding to school on such a main, busy road is worrying. Cars cannot easily time crossing most of the time. A roundabout and or crossing options need to be implemented. ",115.8585506719,-31.9355957286
"Vincent","Fitzgerald St & Grosvenor Rd, North Perth","Other",0,"Many vehicles cross Fitzgerald St at Grosvenor Rd (or Raglan Rd, Chelmsford Rd etc) at peak hours. Traffic is heavy travelling into or out of the city. Cars use the Bus lane as a means of overtaking traffic lines in order to avoid delays or pure impatience. It makes for very dangerous road use crossing Fitzgerald St when vehicle in the non bus lane leave a gap for crossing cars and impatient cars speed down the Bus Lane. There are hundreds of cars doing this every peak hour.",115.8587613702,-31.9347618841
"Vincent","Lincoln St & William St, Highgate","Little chance to turn/cross traffic",1,"Many pedestrians walking out in front of cars and near collisions of cars crossing the busy intersection",115.8646649122,-31.9394599629
"Vincent","Bulwer St & Vincent St, West Perth","Little chance to turn/cross traffic",0,"",115.8540701866,-31.9365646637
