Perth Metropolitan Area,Location,Main risk,Supports,Description,Longitude,Latitude
"Cockburn","210-210 Hammond Rd, Success","Speed limit too high",0,"Turning or joining cars cause significant speed drop. At times it takes a while to wait for fast oncoming traffic to ease before being able to join Hammond Rd.",115.8445805311,-32.1356582296
"Cockburn","Davilak Ave & Quarry Rd, Hamilton Hill","Confusing layout",0,"When you are travelling East from Quarry road, you stop at the intersection of Davilak Ave. Once there, you are unable to see oncoming traffic to the left, due to the bend on Davilak Ave just before the intersection.",115.7694652677,-32.0843562539
"Cockburn","Armadale Rd & Fraser Rd, Banjup","Unsafe or poor pedestrian crossing",0,"Need to cross main road with no pedestrian access in order to get to bus stop. This is the only bus stop for the whole suburb. Need to run across road to get there.",115.8761286736,-32.1310951329
"Cockburn","Belarius St, Coolbellup","Narrow road, lanes or bridges",0,"When turning right from Belarius St onto Malvoilo Rd, it is very narrow. Sometimes you need to let other cars pass before you even start to turn.",115.8077967167,-32.0879786222
"Cockburn","14 & Leda St, Hamilton Hill","Confusing layout",0,"This intersection and strip of Rockingham road in general is risky. There is a new shopping centre, bus stops, speeding vehicles. Vehicles will be overtaking busses while people are trying to cross the street and also vehicles exiting from the multiple exits from the shopping centre",115.7698997855,-32.0822813948
"Cockburn","19-37 Blackwood Ave, Hamilton Hill","Vehicles travel over the speed limit",0," Cars and bikes use for burn outs at all hours, racing late at night/early hours and as a bypass road at a higher speed from the early hours. Park well utilised by families and young children, often walking on the road as they would in Fremantle. It is an accident waiting to happen especially at sunset and sunrise with sun in the eyes.",115.7812758086,-32.0855432539
"Cockburn","14 & Hampton Rd, Beaconsfield","Poor or confusing signage",0,"Problems with merging ,many trucks,speeding motorbikes,multiple crashes and vehicles crashing into the building on the corner.(a ballet school often filled with children).It is a three way intersection with traffic lights and a merge on a major route into Fremantle next to a busy pub with people often driving into the intersection after an afternoon of drinking.The combination of all these factors makes it a dangerous intersection.",115.7613244198,-32.0785052586
"Cockburn","Knock Pl & Solomon Rd, Jandakot","Little chance to turn/cross traffic",0,"Was involved in crash, car facing Give Way came through gap in stationery vehicles. Was another crash there the day before, busy with train station traffic.",115.8643698692,-32.1263614455
"Cockburn","Allendale Ent, North Lake","Area requires lights/roundabout",1,"All members of our household use the intersection most days, often several times during a day as this I the only entrance and exit to our estate. The roundabout needs to be replaced with traffic lights, or at least add them to protect cars entering from Allendale Entrance. We often have to take risks to join the roundabout. Major road upgrades in the area may do little to address the problem, the lights could be added as part of the current works. ",115.8424723148,-32.0799292248
"Cockburn","Alabaster Dr & Wentworth Pde, Success","Little chance to turn/cross traffic",1,"People exiting from the undercover parking at the medical centre are forced south on Wentworth Parade and often do a u turn at the Alabaster road interesection frequently. There are frequent near misses with cars traveling east on Alabaster that are turning left onto Wentworth. The intersection desperately needs a 'No upturn' sign.  Also, the 'Giveway' sign, for those traveling north on Wentworth and turning left into Alabaster, got knocked down 4 or 5 years ago, and has never been replaced. ",115.8532494307,-32.130954307
"Cockburn","Power Ave, Wattleup","Vehicles travel over the speed limit",0,"",115.8118849061,-32.158465694
"Cockburn","14, Jandakot","Confusing layout",0,"There are 2 lanes to turn right on beeliar drive over freeway heading south on freeway sliproad. one is right turn other is straight and right. Many people wanting to go straight stand in this lane and have to stop because the car in front wants to turn right and red arrow is on. So they pull out into centre lane and cause very dangerous condition where traffic going steaight is moving at 70 kms. this lane should be dedicated straight or dedicated turn or right light should continue with straigh",115.8599764109,-32.1275517048
"Cockburn","1 & Ralston St, Hamilton Hill","Little chance to turn/cross traffic",0,"If trying to exit Ralston Street and cross Stock Road and then turn right and proceed down Stock Road, the cars coming up Stock Road on your right are all accelerating up a hill ... and when trying then to join Stock Road going southwards, the cars and lorries are all exceeding the speed limit. A very dangerous junction.",115.796239078,-32.0826790987
"Cockburn","2, Hammond Park","Other",0,"Pretty much along the whole length of the Kwinana freeway is dangerous for drivers. Northbound is worse than South for some reason. The new roadworks section between Russell/Gibbs Road and Roe is now particularly dangerous as the roadworks are not patrolled at all to keep traffic moving safely. Drivers wander from lane to lane, even in the roadworks section and no one seems to know how to merge in turn from the on ramps and on to the freeway. I have personally seen drivers stop on the freeway .",115.8561515808,-32.175757776
"Cockburn","Berrigan Dr & Elderberry Dr, South Lake","Little chance to turn/cross traffic",0,"There are crashes at this intersection every 2 or 3 days, tow trucks sit on the side of the road and wait for a crash to happen, my friend was T bones at this intersection only last week and the amount of traffic on the road is crazy, no way to get over the other side without risking getting hit in heavy traffic.",115.8487594128,-32.110568597
"Cockburn","14 & 2, Success","Little chance to turn/cross traffic",0,"The entire intersections in the Cockburn Central area including the Freeway interchange are entirely inadequate and require a major redesign",115.8590698242,-32.1279423972
"Cockburn","1 & Beeliar Dr, Munster","Area requires lights/roundabout",1,"Difficulty getting to and through this intersection in part, no left hand turning lane, compounded by the Rockingham  rounderbout ",115.7882380486,-32.1273245573
"Cockburn","Phoenix Rd & Sudlow Rd, Bibra Lake","Little chance to turn/cross traffic",0,"It is extremely difficult to make a right  turn onto phoenix road .of Sudlow .there is oncoming traffic ( numerous trucks use this particular interescetion )",115.8073139191,-32.0941004164
"Cockburn","Spearwood Ave, Beeliar","Other",0,"When exiting the roundabout it quickly merges into one lane there is little time or distance to merge safely at 70 KM",115.8115544915,-32.1288827779
"Cockburn","1 & Winterfold Rd, Hamilton Hill","Tight curves or blind crests",0,"Turning left (west) into winterfold rd from travelling north on Stock rd is dangerous. There is no turning lane on the left, the small amount of lane is at a poor angle so when you look to the right it is very hard to see oncoming traffic. Lot of cars also fail to reduce to the 60kmh speed limit on Winterfold. On the other side of this intersection near Seton College, 2 lanes quickly reduce into one then a roundabout, This should have 2 lanes continued further beyond Seton. Traffic banks up quik",115.7912582159,-32.0747451468
"Cockburn","Armadale Rd & Warton Rd, Banjup","Little chance to turn/cross traffic",0,"Always too busy and lots of traffic constantly not just peak hours. Requires traffic lights in my opinion",115.8967494965,-32.1361556365
"Cockburn","12 & Powell Rd, Coogee","Little chance to turn/cross traffic",0,"There is a large volume of traffic turning out of Powell road, with heavy and fast moving traffic coming from both sides on Cockburn Rd, there is  also a virtual blind downhill curve on the left as you try to exit Powell Rd, children are also attempting to cross at this point by foot or bicycle.",115.764991343,-32.1115114286
"Cockburn","30 Beckett Cl, Munster","Narrow road, lanes or bridges",0,"too much traffic no enough lanes",115.7868003845,-32.1277970235
"Cockburn","415-429 Wattleup Rd, Wattleup","Speed limit too high",2,"Speed limit is 80km per hour. In the recent years, significant development along this road, with 4 new roads (leading to new development estates). The speed limit needs to be reduced to cater for the new developments and to ensure the safety of the increased number of residents that need to access this road. ",115.8392965794,-32.1772289
"Cockburn","Dalison Ave & Phillips Rd, Wattleup","Confusing layout",0,"typical w.a drivers too much rush refuse to allow merging needs policing and heavily use of mobile phone in this area",115.8068847656,-32.1709628364
"Cockburn","Karel Ave, Leeming","Narrow road, lanes or bridges",0,"extra lanes required to enable traffic travelling northwards through the roundabout to pass vehicles backed up at the roundabout that are waiting to turn onto Roe Highway",115.8640158176,-32.0854288898
"Cockburn","448 Russell Rd, Wattleup","Vegetation/objects block visibility",0,"Can�۪t see when looking west . The rail crossing sign is in the way and the weeds are aloud to grow to high . Had many close calls",115.8112701774,-32.1576528321
"Cockburn","142-142 Yangebup Rd, Jandakot","Other",0,"This roundabout gets congested at school times, were traffic jams the roundabout,then blocks the side roads and this interferes with the crosswalk attendant. No body wants to give way, and while this is going on students are crossing roads to catch nudes etc.  ",115.8380252123,-32.1237537239
"Cockburn","Berrigan Dr, South Lake","Area requires lights/roundabout",0,"sign for freeway entry is position back before elderberry to far drivers indicate to turn left. but realise at last moment it is elderberry and not freeway entry confusing drivers trying to turn right into elderberry",115.842590332,-32.1091690989
"Cockburn","Beeliar Dr, Yangebup","Other",0,"Continuous traffic congestion, heading east & west due to dual lanes merging in to single then back to dual ",115.7893270254,-32.1273222858
"Cockburn","Bibra Dr & Progress Dr, Bibra Lake","Confusing layout",0,"Cars dont give way to car coming off round about and and car coming off round about do u turns to get into Prout Way. coming along Bira Drive from FarringRoad to end car cut a cross diaganly from Prout Way to trun down Progress drive,",115.8248662949,-32.1016986877
"Cockburn","14, Bibra Lake","Area requires lights/roundabout",0,"Prople just dont give way to turning traffice",115.824136734,-32.1025257341
"Cockburn","14 & Elderberry Dr, Yangebup","Little chance to turn/cross traffic",0,"",115.8303675056,-32.1097847898
"Cockburn","Berrigan Dr & Semple Ct, South Lake","Area requires lights/roundabout",0,"Very hard to turn from Semple Ct onto Berrigan Drive when trying to get onto the freeway. The amount of cars in the area means waiting times are very long.",115.8461415768,-32.1107639797
"Cockburn","Armadale Rd & Liddelow Rd, Banjup","Confusing layout",0,"During the current road works, if you are travelling on Liddlow road there is no option to turn right onto Armadale nor to turn right from Armadale onto Liddlow. There are rubbing witches poles marking no right turn however I have seen 2 vehicles drive over the rubber poles and make an illegal right hand turn from Armadale onto Liddlow. This is incredibly dangerous for people travelling west onto ",115.887029171,-32.1339116058
"Cockburn","Armadale Rd, Banjup","Vehicles travel over the speed limit",0,"During the roadworks the designated speed limit is 60KM/ph. The local Cockburn police complete routine drives and have pulled over many vehicles from travelling over. This road is very well signed however 90% of the vehicles travel over the speed limit.",115.892136097,-32.1340751403
"Cockburn","Jandakot Rd, Banjup","Little chance to turn/cross traffic",0,"",115.9035944939,-32.1251620845
"Cockburn","Jandakot Rd, Jandakot","Little chance to turn/cross traffic",0,"No way to enter business located at this point due to new layout. Illegal u turns required to access propertys",115.8603572845,-32.1075878219
